,created_at,text,coordinates
1707,2013-09-26 06:02:14+00:00,🍻🍺🍻 SO happy to have reunited with this one in #Boulder! beccaeldridge @ Avery Brewing Company http://t.co/lRUyLnd4KA,"[-105.219066, 40.01697237]"
1708,2013-09-26 01:07:39+00:00,Proposal outside the UMC or just a guy tying his shoe?? #cuboulder #boulder #gobuffs… http://t.co/eSj2HIqVje,"[-105.27168274, 40.00651392]"
1709,2013-09-26 00:06:08+00:00,Walking home from my daily trip to @IdealMarket and reminded how much I love my neighborhood. #americana #boulder http://t.co/bBhLUUgBJD,"[-105.27922326, 40.02795899]"
1710,2013-09-26 14:09:56+00:00,"#Overheard in #Boulder: ""These contacts are two-week disposables. They've been in for two months."" #gross","[-105.23647736, 40.01558189]"
1711,2013-09-26 16:04:19+00:00,"See what people are saying about #Boulder, #Colorado here! http://t.co/WnY67cHQUl","[-105.285131, 40.017235]"
1712,2013-09-26 00:56:17+00:00,@Tuckertown @CataulaGaWX it's truly an ill wind that blows no one some good. Take care. #COflood,"[-83.394401, 33.33219]"
1713,2013-09-26 07:48:42+00:00,Use to take 40 minutes to get Estes Park.  Now 2 hours on Highway 7. Wow! #coflood http://t.co/M3FCCLEqzh,"[-105.17132856, 40.36074735]"
1714,2013-09-26 16:39:54+00:00,Looking forward to the fierce field at the #co tech pong tourney tonight @galvanize.  Stop by to check out the #denver v #boulder matchup!,"[-105.11354455, 39.92382896]"
1715,2013-09-26 02:17:35+00:00,Adventure day in Central Park! ✌️ #usa #nyc #park #green #trees #boulder #guy #nike #beard #scruff @… http://t.co/ZZ1Ya39qO9,"[-73.96558285, 40.77719424]"
1716,2013-09-26 11:31:53+00:00,"After the #COfloods, stand firm in faith! http://t.co/lQcqxyLe0T +sja","[-104.94865754, 39.69408612]"
1717,2013-09-26 15:34:48+00:00,I'm joining a caseworker from MI and a mental health prof from IA.  We'll meet with families whose homes were damaged in the #coflood,"[-105.01522726, 39.72552373]"
1718,2013-09-26 04:16:58+00:00,That was pretty cool. #stephenking #doctorsleep #goodread #greatreads #boulder #chautauqua @… http://t.co/lEfEWsv3wW,"[-105.28024165, 39.99771225]"
1719,2013-09-26 10:10:38+00:00,"See what people are saying about #Boulder, #Colorado here! http://t.co/cnBmKWXY3G","[-105.27044, 40.0152]"
1720,2013-09-26 05:34:14+00:00,#boulder #colorado @ Red Rocks http://t.co/GwkmmUO1BS,"[-105.29683113, 40.01722933]"
1721,2013-09-26 14:26:24+00:00,Sunrise on the #SanJuan Mountains. The road trip continues; @Telluride &gt; #Boulder @VisitTelluride @Telluridedotcom http://t.co/PG8hGT32Hs,"[-107.75810282, 38.15243393]"
1722,2013-09-26 17:45:34+00:00,A pastoral #cowx view of #LongsPeak/Mt.Meeker seen from LittleBigThompsonRiver SE of Berthoud in #WeldCounty. http://t.co/aGUMyHVkAU,"[-105.0758854, 40.304508]"
1723,2013-09-26 01:35:10+00:00,Today - windy #beach day in #santabarbara. Tomorrow - #fitsocial in #boulder. #fitfluential #travel @… http://t.co/HTcddBEm4M,"[-119.74354557, 34.4032797]"
1724,2013-09-25 23:16:09+00:00,Just received this email from @WholeFoods regarding the #COFloods #COFlood. http://t.co/AlYFtKdJgy,"[-105.11500393, 40.52933747]"
1725,2013-09-26 12:56:46+00:00,"""@NWSBoulder: cold front Friday brings rain showers, and snow down to 8000 ft #cowx http://t.co/nFDcm2vsIL"" SNOW IS ADVANCING!","[-104.98063632, 39.75183517]"
1726,2013-09-26 02:55:03+00:00,Whee #Sanitas is open post #BoulderFlood! #hiking #boulder #beautifulday @ Mount Sanitas Summit http://t.co/V9Vc14K66d,"[-105.30527097, 40.034365]"
1727,2013-09-26 16:54:40+00:00,"We are here in full force boulder. Loving this town, the people and atmosphere. We are grateful to be in your town! #uroc #boulder #trails","[-105.25580682, 40.02386613]"
1728,2013-09-26 17:04:37+00:00,#DouglasCounty crews helping rebuild bridges for #WeldCounty in aftermath of #coflood. This one WCR 3 near Berthoud. http://t.co/UKwGosE1Vj,"[-105.03673937, 40.29194972]"
1729,2013-09-25 04:50:48+00:00,I used to strongly dislike fall. Fall in #COSprings is already changing my mind. #cowx,"[-104.84338346, 38.84906676]"
1730,2013-09-25 14:48:17+00:00,So many more cars on the road this week #Boulder,"[-105.10299484, 40.0146157]"
1731,2013-09-25 19:14:15+00:00,"Riding to Lyons, CO #coflood #aftertheflood #roadcycling @ Lyons, CO http://t.co/LP2nTSLfnJ","[-105.2837906, 40.06857036]"
1732,2013-09-25 21:01:15+00:00,"@JessicaVaugn ur a #kubball fan? Ugh! Watch out for my #cubuffs in #boulder, we got a solid team!","[-97.55163679, 35.59687233]"
1733,2013-09-25 18:13:45+00:00,"Snow in the Mountains #roadcycling #boulder @ Niwot, Colorado http://t.co/YxdvsszfNj","[-105.13133333, 40.08183333]"
1734,2013-09-25 18:12:49+00:00,It snowed last night in the #mountains again! #rockies #snow #boulder #colorado #skiseasoniscoming @… http://t.co/Fous6I88oy,"[-105.25213434, 39.99865486]"
1735,2013-09-25 18:04:55+00:00,At Disaster Recovery Center @ppredcross provides much needed support to families affected  by #coFlood http://t.co/zzE3ArEUm9,"[-104.785659, 38.826629]"
1736,2013-09-25 16:14:07+00:00,العبط من هواياتي هههههه @Ali_AlSaddah #Colorado #Boulder @ مفتون قلبي http://t.co/5LVIGMO4a5,"[-105.2785612, 40.0073204]"
1737,2013-09-25 17:51:01+00:00,Just dropped off the Floodraiser funds to the Foothills United Way. #boulderflood #crossfit @… http://t.co/eIEUOISWuf,"[-105.117698, 39.98744]"
1738,2013-09-25 19:25:15+00:00,"Destroyed Railroad Tracks #coflood #aftertheflood #roadcycling @ Lyons, CO http://t.co/C3h7HHD1x4","[-105.2837906, 40.06857036]"
1739,2013-09-25 14:06:49+00:00,Visited @cj_henderson 's cousin in Boulder. This was their backyard. #Boulder #co #colorado #rockies @… http://t.co/FdY7dOumT5,"[-105.23127122, 39.95267376]"
1740,2013-09-25 21:16:04+00:00,".@CSP_News confirms, 1 new #COFlood related death. Driver of this blue dump truck run over. Working to fix Railroad. http://t.co/2xwP3G076t","[-105.26958018, 39.87533608]"
1741,2013-09-25 12:49:16+00:00,Good morning! The sun is on the horizon and making a beautiful sight! #sunrise #cowx #colorado_sunrise… http://t.co/fhecsHUSqP,"[-104.57854956, 38.30825633]"
1742,2013-09-25 15:26:31+00:00,"Just sitting outside soaking up the sun, for more than one reason! #sun #sunshine #cowx #colorado @… http://t.co/xO4QUiowzA","[-104.58019983, 38.30638634]"
1743,2013-09-25 22:23:07+00:00,"Headed to NY with my hollyaiken murse, no #boulder farmers market today! @ Boulder Farmers' Market http://t.co/cZ99jocqUs","[-105.2777338, 40.01532303]"
1744,2013-09-25 17:47:04+00:00,#roadcycling #boulder #aftertheflood @ Baseline Lake http://t.co/M01qzRGH4T,"[-105.20266937, 40.00272035]"
1745,2013-09-25 17:28:39+00:00,"#roadcycling #boulder @ Louisville, Colorado http://t.co/f19qvW2cIb","[-105.15855926, 39.96080135]"
1746,2013-09-25 18:21:18+00:00,Going by cities that were flooded this past week. Makes my stomach cringe &amp; my heart sink-Many Blessings 2 All #ColoradoStrong,"[-105.0173798, 40.15773023]"
1747,2013-09-25 11:50:11+00:00,"""Letting Go"" #arts #abstract #abstractart #artsy #artnet #artcollectors #boulder #contemporaryart… http://t.co/3rZ4jSVYah","[-105.2735, 40.04816667]"
1748,2013-09-25 18:44:10+00:00,Been ripped by a # coflood contractor (NOT one pictured)? Tweet me! Working story in #Longmont for #7NewsNOW @ 5. http://t.co/OzuwZPkcNb,"[-105.16872175, 40.0871633]"
1749,2013-09-25 12:07:00+00:00,Jerry Van Vickle vol frm @kcredcross MO inspects dorm area of new @RedCrossDenver #COflood shelter http://t.co/cO8fnuumFr,"[-104.84075306, 39.65917953]"
1750,2013-09-25 19:45:24+00:00,@atrak free show in #boulder 10/13,"[-104.57825134, 38.30695112]"
1751,2013-09-25 20:41:48+00:00,@elenaacoba I'm doing well. #coflood has keep our guys busy. Kids love school.  And you?,"[-104.98986696, 39.74802011]"
1752,2013-09-25 18:21:12+00:00,@lisa7news @daylecedars A beautiful day for a walk around Alexx &amp; Michaels Pond in Broomfield! #cowx http://t.co/RO927RorQ5,"[-105.01847543, 39.93227795]"
1753,2013-09-25 22:47:55+00:00,#tvcasualty #coflood #colorado http://t.co/ZgMQ7DpQdU,"[-105.13235856, 40.15449554]"
1754,2013-09-25 21:59:15+00:00,Did anybody create time-lapse video of any creeks flooding in Boulder? #boulderflood,"[-105.25037644, 39.98520959]"
1755,2013-09-24 22:43:07+00:00,Sue Kariker volunteer PIO tells the @RedCrossDenver #COflood shelter story. @kcredcross http://t.co/a1LVIX0GDh,"[-104.92430253, 39.72765301]"
1756,2013-09-25 00:25:00+00:00,Those mountain sunsets😍☀️🌁 #cu #cuboulder #boulder #beauty @ CU: Farrand Field http://t.co/tErjhdWBRC,"[-105.26743904, 40.00586435]"
1757,2013-09-24 20:50:42+00:00,The #BoulderFlood has been over for a week now. WHY DOES MY POWER KEEP GOING OUT?????? (Not even near the flood zones),"[-105.25187479, 39.96695322]"
1758,2013-09-24 22:25:09+00:00,Doesn't get much better than this!!! Absolutely love #Colorado!!!! #9WX #cowx http://t.co/inxgkVPRu3,"[-104.67383975, 39.85873024]"
1759,2013-09-25 01:48:40+00:00,"#Boulder to begin curbside pickup of trash 9/26. Appliances, yes. Electronics, no. More info: http://t.co/9lozJZS0E3 http://t.co/l5fVUIm0Sq","[-105.23388668, 40.0280372]"
1760,2013-09-24 21:53:51+00:00,Amonos pal' Mantis! #Boulder,"[-103.38608938, 20.67659999]"
1761,2013-09-25 01:52:18+00:00,If you have electronics destroyed by #COFlood. You can bring them here. Currently free to #Boulder residents. http://t.co/WFBPhSoIaU,"[-105.23387502, 40.028028]"
1762,2013-09-25 00:19:40+00:00,Learning so much about #boulder history and innovation I didn't know with the chamber @ImpactHubBldr,"[-105.27958754, 40.01698086]"
1763,2013-09-24 19:58:17+00:00,@zoloboulder @RndhouseSpirits You can now find Boulders own RoundHouse Corretto at Zolo! #coffee @TheUnseenBean #Boulder @EliteBrands,"[-105.28135578, 40.0253158]"
1764,2013-09-25 01:06:08+00:00,Such a beautiful sunset tonight! I didn't get out in time to shoot the best part! #cowx #sunset @… http://t.co/DblzWJmrry,"[-104.57854956, 38.30825633]"
1765,2013-09-24 20:15:39+00:00,Facilities vol Manny Castro from @RedCrossLA sets up showers at @redcrossdenver #coflood shelter. http://t.co/s7FYO5g4N5,"[-104.92354961, 39.72760274]"
1766,2013-09-24 19:53:55+00:00,"Twelve days after the #coflood, #longmont local businesses rebuild. Here apauto on Bowen Circle just… http://t.co/qQp962M4Tx","[-105.11319637, 40.15777045]"
1767,2013-09-25 00:27:01+00:00,Constructive engagement by #boulder business leaders will lead to #innovation,"[-105.27971958, 40.0168249]"
1768,2013-09-25 01:07:14+00:00,Seeking experienced #boulder based CEO with interest in entrepreneurship to join an exciting company. (Not mine) ;-),"[-105.27485747, 40.02145302]"
1769,2013-09-24 23:22:48+00:00,"RT ""@LaurieCipriano: Oil spilled into CO waters exceeds 34,000 gallons: http://t.co/IBp5i7JHt8
#cofloods #9NEWS”","[-105.0518147, 39.7656166]"
1770,2013-09-24 20:12:29+00:00,Facilities vol Manny Castro from @RedCrossLA sets up showers at the Denver LDS church hosting @redcrossdenver #coflood shelter.,"[-104.92372203, 39.72727458]"
1771,2013-09-24 21:05:49+00:00,@Blue1FEMAcorps &amp; @RedCrossDenver volntrs at #COflood shelter in a partner @LDSchurch http://t.co/9oB8OHkqsG,"[-104.9237622, 39.72736101]"
1772,2013-09-24 20:50:08+00:00,$75/hr for all local #moves #boulderflood . This includes 2 movers and a box truck. http://t.co/z4unrLAchb for all information.,"[-104.98523069, 39.7431636]"
1773,2013-09-25 00:22:11+00:00,We are successful in the #boulder because of an #innovation community.,"[-105.27971997, 40.01685317]"
1774,2013-09-25 00:20:38+00:00,Growth is good in partnership and we need to keep out brand going. #boulder #innovation,"[-105.27965711, 40.0168377]"
1775,2013-09-24 21:43:21+00:00,Only in #Boulder - the mobile body fat test http://t.co/5m5fWLrSpk,"[-105.3059757, 40.02684921]"
1776,2013-09-25 00:23:35+00:00,#boulder wants to be a global capital of #innovation,"[-105.27967438, 40.0168236]"
1777,2013-09-25 00:07:41+00:00,Garage river #getsome #coflood #colorado http://t.co/wO2i7nswS9,"[-105.13237271, 40.15451974]"
1778,2013-09-24 01:46:27+00:00,Aspen Gold abundant in the Colorado High Country @MattMakens247Wx @chris_tomer   #cowx #autumn http://t.co/iGuUh5QOJk,"[-104.8793636, 39.7052931]"
1779,2013-09-24 12:29:22+00:00,"Brushed snow off my windshield yesterday, scraped a nice layer of frost this morning. #cowx","[-106.05810919, 39.62821956]"
1780,2013-09-24 00:20:30+00:00,Long backup on I-70 due to dust/wind storm. Highway closed in Limon. CDOT isn't sure when it will reopen. #9news http://t.co/CYbQEigvTW,"[-103.65224482, 39.26174108]"
1781,2013-09-24 15:38:37+00:00,Back in Lyons today with more recruits #coflood #colorado #getsome http://t.co/k9FY0qk9NH,"[-105.13256, 40.154309]"
1782,2013-09-24 01:35:41+00:00,Whoohoo! First time I haven't driven through water to get to/from my house since 9/12! #boulderflood,"[-105.28373295, 40.0261675]"
1783,2013-09-24 04:05:20+00:00,Whew. I managed to sneak my bag of McDonald's onto the plane without Davis or Mara seeing. #sneaky #guiltypleasure #boulder #pressure,"[-104.67301184, 39.85436347]"
1784,2013-09-24 00:59:30+00:00,Got to touch my first fresh snow of the season. #cowx http://t.co/9v1dtpdT7D,"[-104.8793813, 39.705301]"
1785,2013-09-24 18:56:23+00:00,CO reps @repcorygardner @RepDLamborn @RepMikeCoffman @RepTipton are asking for Federal Aid for #COflood but voted against #Sandy Aid? #why?,"[-75.19606804, 40.047622]"
1786,2013-09-24 15:06:29+00:00,"""Freedom"" #art #abstract #abstractexpressionism #artslant #artsy #artstudio #boulder #bmoca #canvas… http://t.co/wsLe3htMCd","[-105.2735, 40.04816667]"
1787,2013-09-24 02:32:29+00:00,Just waited for two grown men to cross the highway at a deer crossing sign. #boulder,"[-105.24481603, 40.02894605]"
1788,2013-09-24 17:40:35+00:00,"""Mold is problem after #flooding &amp; it can make you very sick. Learn more on http://t.co/WXYAa9eRTO #coflood"" #education h/t @NLM_DIMRC","[-84.0633617, 39.7792114]"
1789,2013-09-24 12:29:17+00:00,"Snow ! ""RT @BradSowderWX: How beautiful is this?  Fall in the Rockies.  This, Monday evening at A-Basin in CO #cowx http://t.co/9E7RIILHgO”","[-104.79982908, 39.62173526]"
1790,2013-09-24 01:19:07+00:00,Shelter vol prep floor of LDS  comm partner's church for another @RedCrossDenver #COflood shelter. http://t.co/IxrX2KylVS,"[-104.91249665, 39.74036288]"
1791,2013-09-23 18:08:24+00:00,There's a moose on the loose on Laurel Street @KDVR #MooseOnTheLoose #cowx http://t.co/zsrHeaUoHw,"[-104.83140556, 39.58856363]"
1792,2013-09-23 21:49:51+00:00,Teaching last minute #Hot #Yoga 6PM tonight yogapodcommunity #Boulder! Join me for this 26 posture… http://t.co/Q4E7e1Qe0U,"[-105.25615755, 40.01783212]"
1793,2013-09-23 22:25:55+00:00,Getting ready to meet up with #coflood victims at tonight's broncos game to see how they're holding up amid this Monday night football game,"[-105.01977429, 39.7420979]"
1794,2013-09-23 21:25:00+00:00,We #love you #boulder! #colorado #japangoboulder #beautiful #staystrong #missyouall #remodel #soclose… http://t.co/pkIFpm3roY,"[-105.280218, 40.017604]"
1795,2013-09-23 16:51:29+00:00,"“@mitchellbyars: #Boulder police officer checking in with the #potgiveaway table. 
جاك الموت يا مدخن الحشيش!","[-84.17658879, 39.7388811]"
1796,2013-09-23 21:26:28+00:00,"""Sailing"" #artsy #artslant #artstudio #artinfodotcom #boulder #canvas #colorado #contemporary… http://t.co/7tUt5T9ILO","[-105.2735, 40.04816667]"
1797,2013-09-23 16:45:10+00:00,Free healing at Wesley chapel (1290 Folsom) M-F 9a-2:30p. Come one come all. #boulderflood http://t.co/qKjVWgaK9Y,"[-105.26397122, 40.00931389]"
1798,2013-09-23 16:24:42+00:00,"#climbers #friends #power #boulder #3paredes @ Estadio Olímpico José Encarnación ""Pachencho"" Romero http://t.co/W0noNzrOxp","[-71.645583, 10.673835]"
1799,2013-09-23 17:38:05+00:00,#Comicrelief as seen in @RedCrossDenver #COflood HQ response office. http://t.co/D221Er3nBR,"[-104.9398691, 39.7811045]"
1800,2013-09-23 21:47:44+00:00,Not a bad way to end this trip. See ya mañana Nashville. #boulder #flatirons #freshairtherapy @ Boulder http://t.co/tewWIJ8ruo,"[-105.26044088, 40.01854869]"
1801,2013-09-23 16:44:07+00:00,"“@dailycamera: #Boulder police said they will ticket those who smoke at free marijuana giveaway 
و الشباب منتشيين و مخلصيين","[-84.17657961, 39.73897667]"
1802,2013-09-23 20:49:01+00:00,@kilianj welcome to #Boulder! Fky safe,"[-105.122515, 40.01982917]"
1803,2013-09-23 09:30:05+00:00,“@BiIIMurray: Sleep feels the way pizza tastes” - This retweet is for my @RedCrossDenver peeps helping 24/7 #COflood,"[-104.90347186, 39.76971954]"
1804,2013-09-23 13:53:24+00:00,Clouds starting to break in the mtns revealing snowy peaks. #cowx,"[-106.05826328, 39.62816937]"
1805,2013-09-23 13:21:27+00:00,"@DCDAlliance 
I am at your service.....my digits are in your inbox #COflood","[-105.0448519, 39.7569976]"
1806,2013-09-23 09:41:50+00:00,Lots of experience in this group - “@RedCrossDenver: Morning meeting of Red Cross workers here to help #COFlood http://t.co/QGsOSFY3Yj”,"[-104.90355705, 39.7698412]"
1807,2013-09-23 13:44:28+00:00,Morning @RedCrossDenver shelter @cuboulder. This trailer is off to supply its 4th #COflood shelter. http://t.co/QMXTbiyu09,"[-104.86303814, 39.77533805]"
1808,2013-09-23 05:47:06+00:00,"Hey @TidyCats, take a break from the #emmy glamor pusses and help the 91 #floodcats found in the #coflood http://t.co/WFz3gXAPhA","[-105.05546568, 40.54927517]"
1809,2013-09-23 13:40:14+00:00,First day of #fall and we've got cooler temps and #snow caped #mountains. #cowx @ Colorado State… http://t.co/DKLKnGB4dQ,"[-104.57854956, 38.30825633]"
1810,2013-09-23 15:06:35+00:00,"OMG OMG OMG @NWSBoulder: It's winter in the mountains! 1-4"" expected. #Cowx http://t.co/Ef6e10fsUA","[-110.82876599, 32.3211892]"
1811,2013-09-23 12:20:00+00:00,Back at it Greeley Hat Works hattin'. Wishin' this rain would stop. #coflood #cleanup,"[-104.69195855, 40.3947933]"
1812,2013-09-23 14:09:32+00:00,Fun and games exploring the #apex #parkour gym in #boulder last night after aerial #flexibility… http://t.co/AjWBG8YDsJ,"[-105.21912941, 40.01723317]"
1813,2013-09-23 14:01:46+00:00,Hope this is it for the day. #cowx #9news York/Brighton rd http://t.co/9nOBhCk6MR,"[-104.96838, 39.778878]"
1814,2013-09-23 11:49:05+00:00,Just had to brush over an inch of SNOW off my car this morning in my Wildernest driveway! #cowx,"[-106.05809628, 39.62841766]"
